"Date","Price","Open","High","Low","Change %"
"Aug 07, 2017","13,321.0","13,319.0","13,322.0","13,316.0","0.04"
"Aug 04, 2017","13,316.0","13,322.0","13,325.0","13,313.0","-0.07"
"Aug 03, 2017","13,325.5","13,328.5","13,331.5","13,325.5","0.01"
"Aug 02, 2017","13,324.0","13,323.0","13,334.0","13,321.0","0.00"
"Aug 01, 2017","13,324.0","13,316.0","13,324.0","13,311.0","-0.01"
"Jul 31, 2017","13,325.0","13,323.0","13,327.0","13,321.0","-0.01"
"Jul 28, 2017","13,326.5","13,315.5","13,330.5","13,315.5","0.06"
"Jul 27, 2017","13,318.0","13,311.0","13,321.0","13,310.0","-0.13"
"Jul 26, 2017","13,336.0","13,331.0","13,341.0","13,329.0","0.08"
"Jul 25, 2017","13,326.0","13,312.0","13,326.0","13,311.0","0.12"
"Jul 24, 2017","13,310.0","13,315.0","13,321.0","13,306.0","-0.02"
"Jul 21, 2017","13,312.5","13,319.5","13,325.5","13,309.5","-0.16"
"Jul 20, 2017","13,334.5","13,314.5","13,337.5","13,312.5","0.12"
"Jul 19, 2017","13,318.0","13,296.0","13,321.0","13,296.0","0.07"
"Jul 18, 2017","13,309.0","13,316.0","13,319.0","13,301.0","-0.14"
"Jul 17, 2017","13,327.5","13,302.5","13,331.5","13,302.5","-0.08"
"Jul 14, 2017","13,338.5","13,336.5","13,349.5","13,336.5","-0.07"
"Jul 13, 2017","13,347.5","13,349.5","13,349.5","13,329.5","-0.16"
"Jul 12, 2017","13,369.5","13,370.5","13,372.5","13,358.5","-0.16"
"Jul 11, 2017","13,391.0","13,386.0","13,401.0","13,381.0","-0.06"
"Jul 10, 2017","13,399.0","13,398.0","13,413.0","13,393.0","-0.03"
"Jul 07, 2017","13,403.0","13,381.0","13,411.0","13,376.0","0.11"
"Jul 06, 2017","13,388.0","13,366.0","13,388.0","13,360.0","0.18"
"Jul 05, 2017","13,364.0","13,351.0","13,364.0","13,341.0","0.00"
"Jul 04, 2017","13,363.5","13,386.5","13,391.5","13,356.5","-0.03"
"Jul 03, 2017","13,367.5","13,302.5","13,375.5","13,302.5","0.30"
"Jun 30, 2017","13,327.5","13,327.5","13,327.5","13,327.5","0.00"
"Jun 29, 2017","13,327.5","13,327.5","13,327.5","13,327.5","0.00"
"Jun 28, 2017","13,327.5","13,327.5","13,327.5","13,327.5","0.00"
"Jun 27, 2017","13,327.5","13,327.5","13,327.5","13,327.5","0.00"
"Jun 26, 2017","13,327.5","13,327.5","13,327.5","13,327.5","0.00"
"Jun 23, 2017","13,327.5","13,327.5","13,327.5","13,327.5","0.00"
"Jun 22, 2017","13,327.5","13,310.5","13,327.5","13,307.5","0.07"
"Jun 21, 2017","13,318.5","13,306.5","13,321.5","13,293.5","0.23"
"Jun 20, 2017","13,288.5","13,295.5","13,301.5","13,288.5","-0.00"
"Jun 19, 2017","13,289.0","13,291.0","13,291.0","13,281.0","-0.06"
"Jun 16, 2017","13,297.5","13,297.5","13,302.5","13,281.5","0.09"
"Jun 15, 2017","13,286.0","13,277.0","13,286.0","13,272.0","0.03"
"Jun 14, 2017","13,282.5","13,287.5","13,290.5","13,282.5","-0.07"
"Jun 13, 2017","13,291.5","13,296.5","13,296.5","13,288.5","-0.05"
"Jun 12, 2017","13,298.0","13,281.0","13,299.0","13,281.0","0.05"
"Jun 09, 2017","13,291.5","13,301.5","13,306.5","13,284.5","-0.05"
"Jun 08, 2017","13,298.0","13,317.0","13,322.0","13,292.0","-0.05"
"Jun 07, 2017","13,304.0","13,306.0","13,311.0","13,301.0","0.05"
"Jun 06, 2017","13,298.0","13,286.0","13,298.0","13,276.0","0.09"
"Jun 05, 2017","13,286.0","13,291.0","13,291.0","13,276.0","-0.14"
"Jun 02, 2017","13,304.0","13,301.0","13,314.0","13,301.0","-0.14"
"Jun 01, 2017","13,322.5","13,322.5","13,322.5","13,322.5","0.00"
"May 31, 2017","13,322.5","13,311.5","13,323.5","13,310.5","-0.01"
"May 30, 2017","13,323.5","13,320.5","13,338.5","13,319.5","0.02"
"May 29, 2017","13,321.5","13,296.5","13,322.5","13,296.5","0.20"
"May 26, 2017","13,294.5","13,300.5","13,300.5","13,288.5","-0.11"
"May 25, 2017","13,308.5","13,308.5","13,308.5","13,308.5","0.00"
"May 24, 2017","13,308.5","13,306.5","13,321.5","13,306.5","0.05"
"May 23, 2017","13,302.5","13,288.5","13,310.5","13,287.5","0.00"
"May 22, 2017","13,302.5","13,292.5","13,308.5","13,282.5","-0.24"
"May 19, 2017","13,335.0","13,395.0","13,420.0","13,315.0","-0.15"
"May 18, 2017","13,355.5","13,337.5","13,357.5","13,327.5","0.24"
"May 17, 2017","13,323.5","13,286.5","13,323.5","13,281.5","0.17"
"May 16, 2017","13,300.5","13,294.5","13,308.5","13,294.5","-0.03"
"May 15, 2017","13,304.0","13,316.0","13,321.0","13,298.0","-0.19"
"May 12, 2017","13,329.5","13,337.5","13,347.5","13,319.5","-0.21"
"May 11, 2017","13,357.5","13,357.5","13,357.5","13,357.5","0.00"
"May 10, 2017","13,357.5","13,341.5","13,364.5","13,341.5","0.06"
"May 09, 2017","13,350.0","13,315.0","13,353.0","13,315.0","0.30"
"May 08, 2017","13,309.5","13,327.5","13,332.5","13,302.5","-0.15"
"May 05, 2017","13,330.0","13,333.0","13,348.0","13,328.0","0.02"
"May 04, 2017","13,327.5","13,316.5","13,333.5","13,316.5","0.17"
"May 03, 2017","13,305.5","13,292.5","13,312.5","13,291.5","-0.05"
"May 02, 2017","13,311.5","13,326.5","13,326.5","13,296.5","-0.13"
"May 01, 2017","13,329.0","13,329.0","13,329.0","13,329.0","0.00"
"Apr 28, 2017","13,329.0","13,317.0","13,340.0","13,317.0","0.11"
"Apr 27, 2017","13,314.0","13,286.0","13,317.0","13,286.0","0.22"
